rule_idx,rule_name,rule_type,complexity,n_folds_successful,accuracy_mean,precision_mean,recall_mean,f1_mean,accuracy_std,precision_std,recall_std,f1_std,feature,feature1,feature2,thresholds_fold_0,thresholds_fold_1,thresholds_fold_2,thresholds_fold_3,thresholds_fold_4,thresholds_fold_5,thresholds_mean
1093,(anom_swh_max_trend_3_swan > t1) OR (swh_max_ma_2_swan > t2),or,2,6,0.7986301369863013,0.5756253042960399,0.6794373058597127,0.6225758226699888,0.03468216137307444,0.03263195097281597,0.06460390586606565,0.04427301340058051,anom_swh_max_trend_3_swan + swh_max_ma_2_swan,anom_swh_max_trend_3_swan,swh_max_ma_2_swan,anom_swh_max_trend_3:0.2202 | swh_max_ma_2:2.2765,anom_swh_max_trend_3:0.0927 | swh_max_ma_2:2.365,anom_swh_max_trend_3:0.1652 | swh_max_ma_2:2.2655,anom_swh_max_trend_3:0.2841 | swh_max_ma_2:2.125,anom_swh_max_trend_3:0.1251 | swh_max_ma_2:2.5145,anom_swh_max_trend_3:0.2824 | swh_max_ma_2:2.261,anom_swh_max_trend_3:0.1949 | swh_max_ma_2:2.3012
1081,(anom_swh_max_trend_14_swan > t1) OR (swh_max_swan > t2),or,2,6,0.7689497716894977,0.5176680777220716,0.7801572343458338,0.6207894583638471,0.034643062535873355,0.05237247810026765,0.08451717875659778,0.05624864758474039,anom_swh_max_trend_14_swan + swh_max_swan,anom_swh_max_trend_14_swan,swh_max_swan,anom_swh_max_trend_14:0.0438 | swh_max:2.195,anom_swh_max_trend_14:0.0479 | swh_max:1.955,anom_swh_max_trend_14:0.0487 | swh_max:1.9675,anom_swh_max_trend_14:0.0496 | swh_max:2.12,anom_swh_max_trend_14:0.0515 | swh_max:1.8675,anom_swh_max_trend_14:0.0516 | swh_max:2.105,anom_swh_max_trend_14:0.0489 | swh_max:2.035
556,(swh_max_abs_change_5_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8095890410958905,0.6155359743474498,0.6324774976182831,0.6191620118085924,0.0419022862000499,0.06831852593706356,0.08743955538590764,0.05393948538140232,swh_max_abs_change_5_swan + swh_max_swan,swh_max_abs_change_5_swan,swh_max_swan,swh_max_abs_change_5:0.0413 | swh_max:2.195,swh_max_abs_change_5:0.0225 | swh_max:1.955,swh_max_abs_change_5:0.015 | swh_max:1.9675,swh_max_abs_change_5:0.0175 | swh_max:2.12,swh_max_abs_change_5:0.0175 | swh_max:1.8675,swh_max_abs_change_5:0.015 | swh_max:2.105,swh_max_abs_change_5:0.0215 | swh_max:2.035
646,(swh_max_rel_change_5_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8095890410958905,0.6155359743474498,0.6324774976182831,0.6191620118085924,0.0419022862000499,0.06831852593706356,0.08743955538590764,0.05393948538140232,swh_max_rel_change_5_swan + swh_max_swan,swh_max_rel_change_5_swan,swh_max_swan,swh_max_rel_change_5:2.0987 | swh_max:2.195,swh_max_rel_change_5:1.1006 | swh_max:1.955,swh_max_rel_change_5:0.8275 | swh_max:1.9675,swh_max_rel_change_5:0.9124 | swh_max:2.12,swh_max_rel_change_5:0.9078 | swh_max:1.8675,swh_max_rel_change_5:0.8475 | swh_max:2.105,swh_max_rel_change_5:1.1158 | swh_max:2.035
165,(anom_swh_max_abs_change_7_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8073059360730593,0.6130617648608894,0.6305913847180119,0.6180613217777678,0.04198927463953481,0.07371231714866446,0.046115729498788095,0.036719112290458426,anom_swh_max_abs_change_7_swan + swh_max_swan,anom_swh_max_abs_change_7_swan,swh_max_swan,anom_swh_max_abs_change_7:0.0179 | swh_max:2.108,anom_swh_max_abs_change_7:0.0402 | swh_max:1.955,anom_swh_max_abs_change_7:0.0224 | swh_max:2.1975,anom_swh_max_abs_change_7:0.0177 | swh_max:2.12,anom_swh_max_abs_change_7:0.0164 | swh_max:1.8675,anom_swh_max_abs_change_7:0.0155 | swh_max:2.105,anom_swh_max_abs_change_7:0.0217 | swh_max:2.0588
1163,(swh_max_abs_change_3_swan > t1) OR (swh_max_ma_2_swan > t2),or,2,6,0.7931506849315069,0.5677105806314428,0.6873836660186297,0.617994194335853,0.0335080179159038,0.06660646013570812,0.0717840233671693,0.049554110624338545,swh_max_abs_change_3_swan + swh_max_ma_2_swan,swh_max_abs_change_3_swan,swh_max_ma_2_swan,swh_max_abs_change_3:0.7268 | swh_max_ma_2:2.2025,swh_max_abs_change_3:0.32 | swh_max_ma_2:2.365,swh_max_abs_change_3:0.3975 | swh_max_ma_2:2.3665,swh_max_abs_change_3:0.519 | swh_max_ma_2:2.125,swh_max_abs_change_3:0.1125 | swh_max_ma_2:2.5145,swh_max_abs_change_3:0.4225 | swh_max_ma_2:2.261,swh_max_abs_change_3:0.4164 | swh_max_ma_2:2.3057
226,(anom_swh_max_ma_2_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8105022831050229,0.6244441387989231,0.6230360134951917,0.6177998978408906,0.04884137456153624,0.06952179132862991,0.09540704135508773,0.06316862700083269,anom_swh_max_ma_2_swan + swh_max_swan,anom_swh_max_ma_2_swan,swh_max_swan,anom_swh_max_ma_2:0.1528 | swh_max:2.195,anom_swh_max_ma_2:0.0991 | swh_max:1.955,anom_swh_max_ma_2:0.1254 | swh_max:2.1975,anom_swh_max_ma_2:0.136 | swh_max:2.12,anom_swh_max_ma_2:0.137 | swh_max:1.9825,anom_swh_max_ma_2:0.125 | swh_max:2.287,anom_swh_max_ma_2:0.1292 | swh_max:2.1228
1038,(anom_swh_max_rel_change_7_swan > t1) OR (swh_max_swan > t2),or,2,6,0.7584474885844749,0.5072069072396941,0.7992917782019237,0.6177533938317327,0.04376182906980168,0.06276209616162265,0.07544868383245465,0.054944963828239074,anom_swh_max_rel_change_7_swan + swh_max_swan,anom_swh_max_rel_change_7_swan,swh_max_swan,anom_swh_max_rel_change_7:287.092 | swh_max:2.108,anom_swh_max_rel_change_7:304.4607 | swh_max:1.955,anom_swh_max_rel_change_7:289.6816 | swh_max:1.9675,anom_swh_max_rel_change_7:280.5128 | swh_max:2.12,anom_swh_max_rel_change_7:250.5403 | swh_max:1.8675,anom_swh_max_rel_change_7:257.7187 | swh_max:2.105,anom_swh_max_rel_change_7:278.3343 | swh_max:2.0205
525,(swh_max_abs_change_14_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8045662100456621,0.5939875983076933,0.6419839495923013,0.6163463430867581,0.026781512874182966,0.04950009312119135,0.02511843783082858,0.03501314204575854,swh_max_abs_change_14_swan + swh_max_swan,swh_max_abs_change_14_swan,swh_max_swan,swh_max_abs_change_14:0.17 | swh_max:1.989,swh_max_abs_change_14:0.0237 | swh_max:1.955,swh_max_abs_change_14:0.015 | swh_max:1.9675,swh_max_abs_change_14:-0.0037 | swh_max:2.12,swh_max_abs_change_14:0.005 | swh_max:1.9825,swh_max_abs_change_14:-0.0025 | swh_max:2.105,swh_max_abs_change_14:0.0346 | swh_max:2.0198
490,(anom_swh_max_trend_5_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8114155251141552,0.6166275987947062,0.6204210460053798,0.6145167705809794,0.03814083939317186,0.07462079231593267,0.09314032443740015,0.06719027728267661,anom_swh_max_trend_5_swan + swh_max_swan,anom_swh_max_trend_5_swan,swh_max_swan,anom_swh_max_trend_5:0.0012 | swh_max:2.195,anom_swh_max_trend_5:0.0044 | swh_max:1.955,anom_swh_max_trend_5:0.0012 | swh_max:1.9675,anom_swh_max_trend_5:0.0022 | swh_max:2.12,anom_swh_max_trend_5:0.0014 | swh_max:1.8675,anom_swh_max_trend_5:0.0008 | swh_max:2.105,anom_swh_max_trend_5:0.0019 | swh_max:2.035
471,(anom_swh_max_trend_3_swan > t1) AND (swh_max_swan > t2),and,2,6,0.808675799086758,0.6127361660411124,0.6294112711178346,0.6142577018958618,0.03680546581075182,0.051462156033933226,0.10831997636815739,0.06112151379584375,anom_swh_max_trend_3_swan + swh_max_swan,anom_swh_max_trend_3_swan,swh_max_swan,anom_swh_max_trend_3:-0.013 | swh_max:1.989,anom_swh_max_trend_3:-0.0132 | swh_max:1.955,anom_swh_max_trend_3:-0.0111 | swh_max:1.9675,anom_swh_max_trend_3:-0.0074 | swh_max:1.865,anom_swh_max_trend_3:-0.0079 | swh_max:1.8675,anom_swh_max_trend_3:-0.0078 | swh_max:2.287,anom_swh_max_trend_3:-0.0101 | swh_max:1.9885
826,(anom_swh_max_ma_14_swan > t1) OR (swh_max_swan > t2),or,2,6,0.7561643835616438,0.5064769565221944,0.7884407773227732,0.6141965137148602,0.053007385793356905,0.05513793992287924,0.08017190327412091,0.05068695178667899,anom_swh_max_ma_14_swan + swh_max_swan,anom_swh_max_ma_14_swan,swh_max_swan,anom_swh_max_ma_14:0.3487 | swh_max:2.108,anom_swh_max_ma_14:0.3552 | swh_max:1.955,anom_swh_max_ma_14:0.376 | swh_max:1.9675,anom_swh_max_ma_14:0.3896 | swh_max:2.12,anom_swh_max_ma_14:0.3866 | swh_max:1.8675,anom_swh_max_ma_14:0.3916 | swh_max:2.105,anom_swh_max_ma_14:0.3746 | swh_max:2.0205
633,(swh_max_rel_change_14_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8068493150684931,0.6035677273030605,0.627865826614955,0.6140316668111504,0.02868001597706338,0.04991941050142406,0.03708302441123653,0.034187594380583046,swh_max_rel_change_14_swan + swh_max_swan,swh_max_rel_change_14_swan,swh_max_swan,swh_max_rel_change_14:1.8154 | swh_max:2.195,swh_max_rel_change_14:1.3362 | swh_max:1.955,swh_max_rel_change_14:0.8413 | swh_max:1.9675,swh_max_rel_change_14:-0.1906 | swh_max:2.12,swh_max_rel_change_14:0.2424 | swh_max:1.9825,swh_max_rel_change_14:-0.139 | swh_max:2.105,swh_max_rel_change_14:0.651 | swh_max:2.0542
606,(swh_max_ma_3_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8018264840182648,0.5934423951203712,0.6443407478426669,0.6133311143351303,0.04608027693714288,0.067360690761734,0.09090363773410236,0.06424186360689556,swh_max_ma_3_swan + swh_max_swan,swh_max_ma_3_swan,swh_max_swan,swh_max_ma_3:1.875 | swh_max:2.195,swh_max_ma_3:1.8483 | swh_max:1.955,swh_max_ma_3:1.8608 | swh_max:2.1125,swh_max_ma_3:1.8675 | swh_max:2.12,swh_max_ma_3:1.8783 | swh_max:2.125,swh_max_ma_3:1.8604 | swh_max:2.105,swh_max_ma_3:1.8651 | swh_max:2.1021
722,(anom_swh_max_abs_change_3_swan > t1) OR (swh_max_ma_2_swan > t2),or,2,6,0.795433789954338,0.5713660983454784,0.668615637357926,0.613198789564032,0.03213262481417204,0.041440127569929236,0.08764043563786313,0.04800043978037254,anom_swh_max_abs_change_3_swan + swh_max_ma_2_swan,anom_swh_max_abs_change_3_swan,swh_max_ma_2_swan,anom_swh_max_abs_change_3:0.6501 | swh_max_ma_2:2.2765,anom_swh_max_abs_change_3:0.2146 | swh_max_ma_2:2.365,anom_swh_max_abs_change_3:0.2155 | swh_max_ma_2:2.3665,anom_swh_max_abs_change_3:0.4904 | swh_max_ma_2:2.125,anom_swh_max_abs_change_3:0.3914 | swh_max_ma_2:2.5145,anom_swh_max_abs_change_3:0.4932 | swh_max_ma_2:2.261,anom_swh_max_abs_change_3:0.4092 | swh_max_ma_2:2.3181
133,(anom_swh_max_abs_change_5_swan > t1) AND (swh_max_swan > t2),and,2,6,0.8109589041095889,0.625096722717526,0.6102901459626371,0.613128030798212,0.045460743249876305,0.0631461716026899,0.0915743095069883,0.057743066136549275,anom_swh_max_abs_change_5_swan + swh_max_swan,anom_swh_max_abs_change_5_swan,swh_max_swan,anom_swh_max_abs_change_5:0.0097 | swh_max:2.195,anom_swh_max_abs_change_5:0.0189 | swh_max:1.955,anom_swh_max_abs_change_5:0.0074 | swh_max:1.9675,anom_swh_max_abs_change_5:0.0066 | swh_max:2.12,anom_swh_max_abs_change_5:0.0042 | swh_max:1.8675,anom_swh_max_abs_change_5:0.5038 | swh_max:1.9675,anom_swh_max_abs_change_5:0.0918 | swh_max:2.0121
1238,(swh_max_ma_3_swan > t1) OR (swh_max_trend_3_swan > t2),or,2,6,0.7917808219178082,0.5690248700541046,0.6657502613158632,0.6111207297061031,0.04340542333631471,0.03858165619279718,0.08084599092851949,0.04063408150968697,swh_max_ma_3_swan + swh_max_trend_3_swan,swh_max_ma_3_swan,swh_max_trend_3_swan,swh_max_ma_3:2.4548 | swh_max_trend_3:0.2228,swh_max_ma_3:2.4902 | swh_max_trend_3:0.0987,swh_max_ma_3:2.0982 | swh_max_trend_3:0.2235,swh_max_ma_3:2.276 | swh_max_trend_3:0.2164,swh_max_ma_3:2.4653 | swh_max_trend_3:0.179,swh_max_ma_3:2.2588 | swh_max_trend_3:0.2912,swh_max_ma_3:2.3406 | swh_max_trend_3:0.2053
966,(anom_swh_max_rel_change_14_swan > t1) OR (swh_max_swan > t2),or,2,6,0.7506849315068495,0.49927267676618986,0.7936242154779093,0.6100116414898076,0.05262841838985903,0.06266513175093942,0.07385851820184398,0.05405862686522555,anom_swh_max_rel_change_14_swan + swh_max_swan,anom_swh_max_rel_change_14_swan,swh_max_swan,anom_swh_max_rel_change_14:228.7747 | swh_max:2.108,anom_swh_max_rel_change_14:224.1104 | swh_max:1.955,anom_swh_max_rel_change_14:238.4002 | swh_max:1.9675,anom_swh_max_rel_change_14:228.4114 | swh_max:2.12,anom_swh_max_rel_change_14:216.7004 | swh_max:1.8675,anom_swh_max_rel_change_14:226.134 | swh_max:2.105,anom_swh_max_rel_change_14:227.0885 | swh_max:2.0205
1048,(anom_swh_max_swan > t1) OR (swh_max_abs_change_3_swan > t2),or,2,6,0.7890410958904109,0.5655298564325215,0.6743555223658145,0.609070616726333,0.03504993801350774,0.10312008276120317,0.06910801343454592,0.06015075615382523,anom_swh_max_swan + swh_max_abs_change_3_swan,anom_swh_max_swan,swh_max_abs_change_3_swan,anom_swh_max:0.3356 | swh_max_abs_change_3:0.7268,anom_swh_max:0.3731 | swh_max_abs_change_3:0.3945,anom_swh_max:0.687 | swh_max_abs_change_3:0.3975,anom_swh_max:0.3311 | swh_max_abs_change_3:0.658,anom_swh_max:0.5577 | swh_max_abs_change_3:0.1125,anom_swh_max:0.4527 | swh_max_abs_change_3:0.4225,anom_swh_max:0.4562 | swh_max_abs_change_3:0.452
1015,(anom_swh_max_rel_change_5_swan > t1) OR (swh_max_swan > t2),or,2,6,0.7488584474885845,0.4968102792790634,0.7971193463360956,0.6084721004654112,0.04796911775952106,0.06532317186949976,0.07488851236900573,0.05486053519708149,anom_swh_max_rel_change_5_swan + swh_max_swan,anom_swh_max_rel_change_5_swan,swh_max_swan,anom_swh_max_rel_change_5:267.0226 | swh_max:2.195,anom_swh_max_rel_change_5:265.0344 | swh_max:1.955,anom_swh_max_rel_change_5:219.7229 | swh_max:1.9675,anom_swh_max_rel_change_5:240.6126 | swh_max:2.12,anom_swh_max_rel_change_5:225.3808 | swh_max:1.8675,anom_swh_max_rel_change_5:238.73 | swh_max:2.105,anom_swh_max_rel_change_5:242.7506 | swh_max:2.035
659,(swh_max_swan > t1) AND (swh_max_trend_7_swan > t2),and,2,6,0.8031963470319635,0.6060345486830845,0.6171805520264783,0.6073202013292525,0.0452515792799143,0.0759997412931139,0.07111210829763999,0.051549725847626716,swh_max_swan + swh_max_trend_7_swan,swh_max_swan,swh_max_trend_7_swan,swh_max:2.195 | swh_max_trend_7:0.0029,swh_max:1.955 | swh_max_trend_7:0.0041,swh_max:1.9675 | swh_max_trend_7:0.0015,swh_max:2.12 | swh_max_trend_7:0.004,swh_max:1.8675 | swh_max_trend_7:0.0041,swh_max:2.105 | swh_max_trend_7:0.0029,swh_max:2.035 | swh_max_trend_7:0.0033
1222,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,2,6,0.7794520547945205,0.5396587158656972,0.6997245505925239,0.6065736318254338,0.033283255057793476,0.03227489436773787,0.09050462649087325,0.04283385737247621,swh_max_ma_2_swan + swh_max_rel_change_3_swan,swh_max_ma_2_swan,swh_max_rel_change_3_swan,swh_max_ma_2:2.2025 | swh_max_rel_change_3:44.2386,swh_max_ma_2:2.365 | swh_max_rel_change_3:18.5185,swh_max_ma_2:2.1125 | swh_max_rel_change_3:30.587,swh_max_ma_2:2.125 | swh_max_rel_change_3:30.3755,swh_max_ma_2:2.5145 | swh_max_rel_change_3:6.298,swh_max_ma_2:2.261 | swh_max_rel_change_3:32.1138,swh_max_ma_2:2.2634 | swh_max_rel_change_3:27.0219
991,(anom_swh_max_rel_change_3_swan > t1) OR (swh_max_swan > t2),or,2,6,0.7461187214611872,0.49023968132326273,0.796725566966786,0.6049540041996492,0.048151329046444084,0.06657888921682531,0.07748351225989601,0.06443851614153571,anom_swh_max_rel_change_3_swan + swh_max_swan,anom_swh_max_rel_change_3_swan,swh_max_swan,anom_swh_max_rel_change_3:230.6211 | swh_max:2.108,anom_swh_max_rel_change_3:242.2343 | swh_max:1.955,anom_swh_max_rel_change_3:266.3923 | swh_max:1.9675,anom_swh_max_rel_change_3:257.4247 | swh_max:2.12,anom_swh_max_rel_change_3:247.0662 | swh_max:1.8675,anom_swh_max_rel_change_3:263.0235 | swh_max:2.105,anom_swh_max_rel_change_3:251.127 | swh_max:2.0205
1094,(anom_swh_max_trend_3_swan > t1) OR (swh_max_ma_3_swan > t2),or,2,6,0.776255707762557,0.5410874523543989,0.696057965669136,0.6033287575795145,0.04473021697263366,0.03466472161053979,0.11523865151457456,0.040393299953300266,anom_swh_max_trend_3_swan + swh_max_ma_3_swan,anom_swh_max_trend_3_swan,swh_max_ma_3_swan,anom_swh_max_trend_3:0.2202 | swh_max_ma_3:2.2863,anom_swh_max_trend_3:0.0927 | swh_max_ma_3:2.4902,anom_swh_max_trend_3:0.1237 | swh_max_ma_3:2.358,anom_swh_max_trend_3:0.0395 | swh_max_ma_3:2.276,anom_swh_max_trend_3:0.1251 | swh_max_ma_3:2.4653,anom_swh_max_trend_3:0.2824 | swh_max_ma_3:2.2588,anom_swh_max_trend_3:0.1473 | swh_max_ma_3:2.3558
66,(anom_swh_max_abs_change_14_swan > t1) AND (swh_max_swan > t2),and,2,6,0.7981735159817352,0.589552075438069,0.6211979346198215,0.6028794452015126,0.03905644708738463,0.06419806227399057,0.03308933355086221,0.03912566216268464,anom_swh_max_abs_change_14_swan + swh_max_swan,anom_swh_max_abs_change_14_swan,swh_max_swan,anom_swh_max_abs_change_14:0.0265 | swh_max:2.195,anom_swh_max_abs_change_14:-0.0211 | swh_max:1.955,anom_swh_max_abs_change_14:-0.0126 | swh_max:1.9675,anom_swh_max_abs_change_14:-0.0246 | swh_max:2.12,anom_swh_max_abs_change_14:-0.0116 | swh_max:1.8675,anom_swh_max_abs_change_14:-0.0168 | swh_max:2.105,anom_swh_max_abs_change_14:-0.01 | swh_max:2.035
597,(swh_max_ma_2_swan > t1) AND (swh_max_trend_3_swan > t2),and,2,6,0.8009132420091324,0.5839742125527817,0.6221996993226141,0.6023321509993875,0.026310247106644622,0.04880874283029629,0.06524151693330082,0.05588040125421232,swh_max_ma_2_swan + swh_max_trend_3_swan,swh_max_ma_2_swan,swh_max_trend_3_swan,swh_max_ma_2:1.967 | swh_max_trend_3:-0.015,swh_max_ma_2:1.8406 | swh_max_trend_3:-0.0112,swh_max_ma_2:1.855 | swh_max_trend_3:-0.0113,swh_max_ma_2:1.865 | swh_max_trend_3:-0.0112,swh_max_ma_2:1.87 | swh_max_trend_3:-0.0137,swh_max_ma_2:1.967 | swh_max_trend_3:0.0362,swh_max_ma_2:1.8941 | swh_max_trend_3:-0.0044
1052,(anom_swh_max_swan > t1) OR (swh_max_ma_2_swan > t2),or,2,6,0.7780821917808219,0.5469088015692837,0.6791337034432633,0.6017454640262487,0.05017016144226621,0.05225037814193682,0.08008539942233325,0.04462128733594992,anom_swh_max_swan + swh_max_ma_2_swan,anom_swh_max_swan,swh_max_ma_2_swan,anom_swh_max:0.3356 | swh_max_ma_2:2.2765,anom_swh_max:0.3731 | swh_max_ma_2:2.365,anom_swh_max:0.3278 | swh_max_ma_2:2.2655,anom_swh_max:0.3871 | swh_max_ma_2:2.1953,anom_swh_max:0.1242 | swh_max_ma_2:2.2725,anom_swh_max:0.5437 | swh_max_ma_2:2.261,anom_swh_max:0.3486 | swh_max_ma_2:2.2726
712,(anom_swh_max_abs_change_3_swan > t1) OR (anom_swh_max_swan > t2),or,2,6,0.7858447488584476,0.5525927951867241,0.6670652267046427,0.6015017290809276,0.03157295691883568,0.08075807718492631,0.06780281780326726,0.06588500365650819,anom_swh_max_abs_change_3_swan + anom_swh_max_swan,anom_swh_max_abs_change_3_swan,anom_swh_max_swan,anom_swh_max_abs_change_3:0.6501 | anom_swh_max:0.3356,anom_swh_max_abs_change_3:0.2146 | anom_swh_max:0.3731,anom_swh_max_abs_change_3:0.2155 | anom_swh_max:0.5633,anom_swh_max_abs_change_3:0.4904 | anom_swh_max:0.3311,anom_swh_max_abs_change_3:0.3914 | anom_swh_max:0.5577,anom_swh_max_abs_change_3:0.3914 | anom_swh_max:0.4527,anom_swh_max_abs_change_3:0.3922 | anom_swh_max:0.4356
1192,(swh_max_abs_change_7_swan > t1) OR (swh_max_ma_2_swan > t2),or,2,6,0.7771689497716894,0.5518582380063893,0.6710975061077659,0.6010308403211863,0.06066017134398398,0.06467557815385042,0.06734578309811184,0.04470750680709097,swh_max_abs_change_7_swan + swh_max_ma_2_swan,swh_max_abs_change_7_swan,swh_max_ma_2_swan,swh_max_abs_change_7:0.6157 | swh_max_ma_2:2.2765,swh_max_abs_change_7:0.151 | swh_max_ma_2:2.365,swh_max_abs_change_7:0.723 | swh_max_ma_2:2.1125,swh_max_abs_change_7:0.7215 | swh_max_ma_2:2.125,swh_max_abs_change_7:0.1425 | swh_max_ma_2:2.2725,swh_max_abs_change_7:0.72 | swh_max_ma_2:2.261,swh_max_abs_change_7:0.5123 | swh_max_ma_2:2.2354
1164,(swh_max_abs_change_3_swan > t1) OR (swh_max_ma_3_swan > t2),or,2,6,0.7853881278538813,0.5660115312497539,0.65528315182386,0.6009359195329651,0.05400496599807315,0.07479742148809354,0.09657196229488232,0.05610598819018771,swh_max_abs_change_3_swan + swh_max_ma_3_swan,swh_max_abs_change_3_swan,swh_max_ma_3_swan,swh_max_abs_change_3:0.7268 | swh_max_ma_3:2.2863,swh_max_abs_change_3:0.32 | swh_max_ma_3:2.24,swh_max_abs_change_3:0.3975 | swh_max_ma_3:2.4625,swh_max_abs_change_3:0.4 | swh_max_ma_3:2.276,swh_max_abs_change_3:0.1125 | swh_max_ma_3:2.4653,swh_max_abs_change_3:0.6625 | swh_max_ma_3:2.2588,swh_max_abs_change_3:0.4365 | swh_max_ma_3:2.3315
1178,(swh_max_abs_change_5_swan > t1) OR (swh_max_ma_2_swan > t2),or,2,6,0.787214611872146,0.5710919813662315,0.6495486367584753,0.6004744813441782,0.05053455829134947,0.06368730043021012,0.09340130129542781,0.04571978484593179,swh_max_abs_change_5_swan + swh_max_ma_2_swan,swh_max_abs_change_5_swan,swh_max_ma_2_swan,swh_max_abs_change_5:0.6637 | swh_max_ma_2:2.2765,swh_max_abs_change_5:0.442 | swh_max_ma_2:2.365,swh_max_abs_change_5:0.655 | swh_max_ma_2:2.1125,swh_max_abs_change_5:0.67 | swh_max_ma_2:2.125,swh_max_abs_change_5:0.139 | swh_max_ma_2:2.2725,swh_max_abs_change_5:0.6775 | swh_max_ma_2:2.261,swh_max_abs_change_5:0.5412 | swh_max_ma_2:2.2354
1062,(anom_swh_max_swan > t1) OR (swh_max_trend_3_swan > t2),or,2,6,0.7986301369863013,0.5825083686901457,0.6229370245183875,0.6003896995908384,0.03045699752630557,0.07768345075734617,0.06345917907568271,0.0633885214489891,anom_swh_max_swan + swh_max_trend_3_swan,anom_swh_max_swan,swh_max_trend_3_swan,anom_swh_max:0.3819 | swh_max_trend_3:0.3032,anom_swh_max:0.3731 | swh_max_trend_3:0.2875,anom_swh_max:0.3811 | swh_max_trend_3:0.2235,anom_swh_max:0.3311 | swh_max_trend_3:0.2875,anom_swh_max:0.5577 | swh_max_trend_3:0.179,anom_swh_max:0.3823 | swh_max_trend_3:0.2912,anom_swh_max:0.4012 | swh_max_trend_3:0.262
755,(anom_swh_max_abs_change_5_swan > t1) OR (swh_max_ma_2_swan > t2),or,2,6,0.7858447488584476,0.5576127155399924,0.6537463691539603,0.6000747491924779,0.04396148216162267,0.044200577806476994,0.07661618324938865,0.04985581806022455,anom_swh_max_abs_change_5_swan + swh_max_ma_2_swan,anom_swh_max_abs_change_5_swan,swh_max_ma_2_swan,anom_swh_max_abs_change_5:0.6402 | swh_max_ma_2:2.2025,anom_swh_max_abs_change_5:0.3339 | swh_max_ma_2:2.365,anom_swh_max_abs_change_5:0.6296 | swh_max_ma_2:2.1125,anom_swh_max_abs_change_5:0.6532 | swh_max_ma_2:2.125,anom_swh_max_abs_change_5:0.2577 | swh_max_ma_2:2.2725,anom_swh_max_abs_change_5:0.5038 | swh_max_ma_2:2.365,anom_swh_max_abs_change_5:0.5031 | swh_max_ma_2:2.2404
1143,(swh_max_abs_change_14_swan > t1) OR (swh_max_abs_change_3_swan > t2),or,2,6,0.7794520547945205,0.5463870220419037,0.6783548959956299,0.5992429116715093,0.0368507578947218,0.08745072716937548,0.07740785197804123,0.05944301294150163,swh_max_abs_change_14_swan + swh_max_abs_change_3_swan,swh_max_abs_change_14_swan,swh_max_abs_change_3_swan,swh_max_abs_change_14:0.41 | swh_max_abs_change_3:0.7268,swh_max_abs_change_14:0.2897 | swh_max_abs_change_3:0.32,swh_max_abs_change_14:0.677 | swh_max_abs_change_3:0.3975,swh_max_abs_change_14:0.463 | swh_max_abs_change_3:0.519,swh_max_abs_change_14:0.7225 | swh_max_abs_change_3:0.1125,swh_max_abs_change_14:0.475 | swh_max_abs_change_3:0.4225,swh_max_abs_change_14:0.5062 | swh_max_abs_change_3:0.4164
