rule_idx,rule_name,rule_type,fold,anom_swh_max_abs_change_14_swan,anom_swh_max_abs_change_3_swan,anom_swh_max_abs_change_5_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_ma_14_swan,anom_swh_max_ma_2_swan,anom_swh_max_ma_3_swan,anom_swh_max_ma_5_swan,anom_swh_max_ma_7_swan,anom_swh_max_rel_change_14_swan,anom_swh_max_rel_change_3_swan,anom_swh_max_rel_change_5_swan,anom_swh_max_rel_change_7_swan,anom_swh_max_swan,anom_swh_max_trend_14_swan,anom_swh_max_trend_3_swan,anom_swh_max_trend_5_swan,anom_swh_max_trend_7_swan,swh_max_abs_change_14_swan,swh_max_abs_change_3_swan,swh_max_abs_change_5_swan,swh_max_abs_change_7_swan,swh_max_ma_14_swan,swh_max_ma_2_swan,swh_max_ma_3_swan,swh_max_ma_5_swan,swh_max_ma_7_swan,swh_max_rel_change_14_swan,swh_max_rel_change_3_swan,swh_max_rel_change_5_swan,swh_max_rel_change_7_swan,swh_max_swan,swh_max_trend_14_swan,swh_max_trend_3_swan,swh_max_trend_5_swan,swh_max_trend_7_swan
1201,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_14_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,0.5825000400000001,,,,,,,,,,,0.045024176065934035,,,
1202,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_3_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,0.16449987999999993,,,,,,,,,,,,0.22275001999999985,,
1202,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_3_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,0.1510000599999998,,,,,,,,,,,,0.13343757500000009,,
1202,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_3_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,0.4325000000000001,,,,,,,,,,,,0.09974991999999996,,
1202,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_3_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,0.7215000200000002,,,,,,,,,,,,0.12999996249999993,,
1202,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_3_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,0.7224999999999999,,,,,,,,,,,,0.17900004000000003,,
1202,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_3_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,0.5825000400000001,,,,,,,,,,,,0.29124991,,
1203,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_5_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,0.6157499699999996,,,,,,,,,,,,,0.11524997000000001,
1203,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_5_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,0.27749996000000005,,,,,,,,,,,,,0.11229998799999995,
1203,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_5_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,0.7230000000000002,,,,,,,,,,,,,0.06934998999999996,
1203,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_5_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,0.5795000199999992,,,,,,,,,,,,,0.0018750149999999,
1203,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_5_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,0.7224999999999999,,,,,,,,,,,,,0.034300032000000015,
1203,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_5_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,0.5825000400000001,,,,,,,,,,,,,0.18265001699999997,
1204,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_7_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,0.16449987999999993,,,,,,,,,,,,,,0.0805357142857142
1204,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_7_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,0.27749996000000005,,,,,,,,,,,,,,0.0284821357142857
1204,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_7_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,0.7230000000000002,,,,,,,,,,,,,,0.0754464107142857
1204,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_7_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,0.0125001,,,,,,,,,,,,,,0.0995758910714285
1204,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_7_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,0.14250008000000006,,,,,,,,,,,,,,0.1216964035714286
1204,(swh_max_abs_change_7_swan > t1) OR (swh_max_trend_7_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,0.5825000400000001,,,,,,,,,,,,,,0.0985714366071428
1205,(swh_max_ma_14_swan > t1) OR (swh_max_ma_2_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.2238928785714287,2.2024999000000003,,,,,,,,,,,,
1205,(swh_max_ma_14_swan > t1) OR (swh_max_ma_2_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.16039287,1.8406249750000008,,,,,,,,,,,,
1205,(swh_max_ma_14_swan > t1) OR (swh_max_ma_2_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.213785737142857,2.1125000100000006,,,,,,,,,,,,
1205,(swh_max_ma_14_swan > t1) OR (swh_max_ma_2_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,2.2278571517857144,1.9787500300000016,,,,,,,,,,,,
1205,(swh_max_ma_14_swan > t1) OR (swh_max_ma_2_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,1.8699999500000015,,,,,,,,,,,,
1205,(swh_max_ma_14_swan > t1) OR (swh_max_ma_2_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.1302231928571427,2.261000000000002,,,,,,,,,,,,
1206,(swh_max_ma_14_swan > t1) OR (swh_max_ma_3_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.2238928785714287,,2.1708332999999995,,,,,,,,,,,
1206,(swh_max_ma_14_swan > t1) OR (swh_max_ma_3_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,1.9868571428571427,,1.848333333333333,,,,,,,,,,,
1206,(swh_max_ma_14_swan > t1) OR (swh_max_ma_3_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.171714287142857,,2.0981666799999994,,,,,,,,,,,
1206,(swh_max_ma_14_swan > t1) OR (swh_max_ma_3_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,2.1481696535714283,,1.8675000166666662,,,,,,,,,,,
1206,(swh_max_ma_14_swan > t1) OR (swh_max_ma_3_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,1.8783333333333327,,,,,,,,,,,
1206,(swh_max_ma_14_swan > t1) OR (swh_max_ma_3_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.084410729285714,,2.0949999899999994,,,,,,,,,,,
1207,(swh_max_ma_14_swan > t1) OR (swh_max_ma_5_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.155285698571429,,,2.124999984,,,,,,,,,,
1207,(swh_max_ma_14_swan > t1) OR (swh_max_ma_5_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,1.8683035642857142,,,1.87250001,,,,,,,,,,
1207,(swh_max_ma_14_swan > t1) OR (swh_max_ma_5_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.0850714457142856,,,1.990499972,,,,,,,,,,
1207,(swh_max_ma_14_swan > t1) OR (swh_max_ma_5_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,2.2278571517857144,,,1.8972499700000003,,,,,,,,,,
1207,(swh_max_ma_14_swan > t1) OR (swh_max_ma_5_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,1.90450006,,,,,,,,,,
1207,(swh_max_ma_14_swan > t1) OR (swh_max_ma_5_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.084410729285714,,,1.982299992,,,,,,,,,,
1208,(swh_max_ma_14_swan > t1) OR (swh_max_ma_7_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.155285698571429,,,,2.1138571514285713,,,,,,,,,
1208,(swh_max_ma_14_swan > t1) OR (swh_max_ma_7_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,1.8683035642857142,,,,1.9668570971428572,,,,,,,,,
1208,(swh_max_ma_14_swan > t1) OR (swh_max_ma_7_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,1.8930356857142856,,,,1.9760714428571429,,,,,,,,,
1208,(swh_max_ma_14_swan > t1) OR (swh_max_ma_7_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,1.9039285571428572,,,,2.3659642885714285,,,,,,,,,
1208,(swh_max_ma_14_swan > t1) OR (swh_max_ma_7_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.1799285557142856,,,,1.9135714,,,,,,,,,
1208,(swh_max_ma_14_swan > t1) OR (swh_max_ma_7_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.084410729285714,,,,1.8901785928571426,,,,,,,,,
1209,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.155285698571429,,,,,27.182971014492757,,,,,,,,
1209,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.16039287,,,,,1.33621281621666,,,,,,,,
1209,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.0850714457142856,,,,,41.34945668374167,,,,,,,,
1209,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,1.9039285571428572,,,,,34.64297689563033,,,,,,,,
1209,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,,,8.154155357262413,,,,,,,,
1209,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.172821425714286,,,,,27.692505905111563,,,,,,,,
1210,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.054892874285714,,,,,,44.23862788963459,,,,,,,
1210,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.2057321475,,,,,,18.51851201544516,,,,,,,
1210,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.213785737142857,,,,,,13.860385411802666,,,,,,,
1210,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,2.280678577857143,,,,,,0.4319741193930275,,,,,,,
1210,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,,,,6.298044347991736,,,,,,,
1210,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.084410729285714,,,,,,32.113814142779255,,,,,,,
1211,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.054892874285714,,,,,,,25.52826772014761,,,,,,
1211,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.2057321475,,,,,,,16.870354726321363,,,,,,
1211,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.1282142928571433,,,,,,,19.605072209982204,,,,,,
1211,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,1.9039285571428572,,,,,,,32.635314995563434,,,,,,
1211,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,,,,,7.829880198387463,,,,,,
1211,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.1302231928571427,,,,,,,25.943628138645597,,,,,,
1212,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.2238928785714287,,,,,,,,18.494395361048333,,,,,
1212,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.2385535907142855,,,,,,,,8.373312211518352,,,,,
1212,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,1.8930356857142856,,,,,,,,41.60981315367064,,,,,
1212,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,2.280678577857143,,,,,,,,0.7692307692307724,,,,,
1212,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,,,,,,7.780507800335713,,,,,
1212,(swh_max_ma_14_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.1302231928571427,,,,,,,,34.504878832920426,,,,,
1213,(swh_max_ma_14_swan > t1) OR (swh_max_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.2238928785714287,,,,,,,,,2.108,,,,
1213,(swh_max_ma_14_swan > t1) OR (swh_max_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.2057321475,,,,,,,,,1.95499996,,,,
1213,(swh_max_ma_14_swan > t1) OR (swh_max_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.266928602857143,,,,,,,,,1.96750006,,,,
1213,(swh_max_ma_14_swan > t1) OR (swh_max_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,2.280678577857143,,,,,,,,,2.1200001,,,,
1213,(swh_max_ma_14_swan > t1) OR (swh_max_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2900000157142855,,,,,,,,,1.8675001,,,,
1213,(swh_max_ma_14_swan > t1) OR (swh_max_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.2836071307142856,,,,,,,,,2.105,,,,
1214,(swh_max_ma_14_swan > t1) OR (swh_max_trend_14_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.054892874285714,,,,,,,,,,0.049824174989010914,,,
1214,(swh_max_ma_14_swan > t1) OR (swh_max_trend_14_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,1.9868571428571427,,,,,,,,,,0.031595605758241704,,,
1214,(swh_max_ma_14_swan > t1) OR (swh_max_trend_14_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.0850714457142856,,,,,,,,,,0.050802747846153774,,,
1214,(swh_max_ma_14_swan > t1) OR (swh_max_trend_14_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,1.9039285571428572,,,,,,,,,,0.05313955221978021,,,
1214,(swh_max_ma_14_swan > t1) OR (swh_max_trend_14_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,,,,,,,,0.0011895571428571,,,
1214,(swh_max_ma_14_swan > t1) OR (swh_max_trend_14_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.084410729285714,,,,,,,,,,0.028708783516483448,,,
1215,(swh_max_ma_14_swan > t1) OR (swh_max_trend_3_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.054892874285714,,,,,,,,,,,0.18000000999999993,,
1215,(swh_max_ma_14_swan > t1) OR (swh_max_trend_3_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.2385535907142855,,,,,,,,,,,0.09874994999999993,,
1215,(swh_max_ma_14_swan > t1) OR (swh_max_trend_3_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.0850714457142856,,,,,,,,,,,0.22349999999999984,,
1215,(swh_max_ma_14_swan > t1) OR (swh_max_trend_3_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,2.280678577857143,,,,,,,,,,,0.03625,,
1215,(swh_max_ma_14_swan > t1) OR (swh_max_trend_3_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,,,,,,,,,0.17900004000000003,,
1215,(swh_max_ma_14_swan > t1) OR (swh_max_trend_3_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.1302231928571427,,,,,,,,,,,0.13375,,
1216,(swh_max_ma_14_swan > t1) OR (swh_max_trend_5_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.054892874285714,,,,,,,,,,,,0.11524997000000001,
1216,(swh_max_ma_14_swan > t1) OR (swh_max_trend_5_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.2057321475,,,,,,,,,,,,0.0911875025,
1216,(swh_max_ma_14_swan > t1) OR (swh_max_trend_5_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.213785737142857,,,,,,,,,,,,0.08799999,
1216,(swh_max_ma_14_swan > t1) OR (swh_max_trend_5_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,2.280678577857143,,,,,,,,,,,,0.0018750149999999,
1216,(swh_max_ma_14_swan > t1) OR (swh_max_trend_5_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,,,,,,,,,,0.034300032000000015,
1216,(swh_max_ma_14_swan > t1) OR (swh_max_trend_5_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.084410729285714,,,,,,,,,,,,0.1430000285,
1217,(swh_max_ma_14_swan > t1) OR (swh_max_trend_7_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,2.2238928785714287,,,,,,,,,,,,,0.0999107285714285
1217,(swh_max_ma_14_swan > t1) OR (swh_max_trend_7_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,2.2057321475,,,,,,,,,,,,,0.0284821357142857
1217,(swh_max_ma_14_swan > t1) OR (swh_max_trend_7_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,2.0850714457142856,,,,,,,,,,,,,0.0754464107142857
1217,(swh_max_ma_14_swan > t1) OR (swh_max_trend_7_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,1.9039285571428572,,,,,,,,,,,,,0.12290179642857135
1217,(swh_max_ma_14_swan > t1) OR (swh_max_trend_7_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,2.2248571428571426,,,,,,,,,,,,,0.0041071571428571
1217,(swh_max_ma_14_swan > t1) OR (swh_max_trend_7_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,2.1302231928571427,,,,,,,,,,,,,0.0809821642857142
1218,(swh_max_ma_2_swan > t1) OR (swh_max_ma_3_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,,2.2765000000000004,2.4548333199999997,,,,,,,,,,,
1218,(swh_max_ma_2_swan > t1) OR (swh_max_ma_3_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,,1.8406249750000008,2.072833343333333,,,,,,,,,,,
1218,(swh_max_ma_2_swan > t1) OR (swh_max_ma_3_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,,2.1125000100000006,2.357999946666666,,,,,,,,,,,
1218,(swh_max_ma_2_swan > t1) OR (swh_max_ma_3_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,,2.1249999350000013,2.366875004999999,,,,,,,,,,,
1218,(swh_max_ma_2_swan > t1) OR (swh_max_ma_3_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,,1.8699999500000015,2.1100000133333325,,,,,,,,,,,
1218,(swh_max_ma_2_swan > t1) OR (swh_max_ma_3_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,,2.103374980000001,2.2588333199999995,,,,,,,,,,,
1219,(swh_max_ma_2_swan > t1) OR (swh_max_ma_5_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,,2.2024999000000003,,2.35330004,,,,,,,,,,
1219,(swh_max_ma_2_swan > t1) OR (swh_max_ma_5_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,,1.9427500000000002,,2.080850034,,,,,,,,,,
1219,(swh_max_ma_2_swan > t1) OR (swh_max_ma_5_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,,2.1125000100000006,,2.395500004,,,,,,,,,,
1219,(swh_max_ma_2_swan > t1) OR (swh_max_ma_5_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,,1.9787500300000016,,2.315850017,,,,,,,,,,
1219,(swh_max_ma_2_swan > t1) OR (swh_max_ma_5_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,,1.8699999500000015,,2.304549984,,,,,,,,,,
1219,(swh_max_ma_2_swan > t1) OR (swh_max_ma_5_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,,2.103374980000001,,2.397499978,,,,,,,,,,
1220,(swh_max_ma_2_swan > t1) OR (swh_max_ma_7_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,,2.2024999000000003,,,2.293571431428572,,,,,,,,,
1220,(swh_max_ma_2_swan > t1) OR (swh_max_ma_7_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,,1.9427500000000002,,,2.063464262857143,,,,,,,,,
1220,(swh_max_ma_2_swan > t1) OR (swh_max_ma_7_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,,1.9674999800000006,,,2.356428582857143,,,,,,,,,
1220,(swh_max_ma_2_swan > t1) OR (swh_max_ma_7_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,,2.1249999350000013,,,2.3659642885714285,,,,,,,,,
1220,(swh_max_ma_2_swan > t1) OR (swh_max_ma_7_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,,1.8699999500000015,,,2.3565714628571426,,,,,,,,,
1220,(swh_max_ma_2_swan > t1) OR (swh_max_ma_7_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,,2.103374980000001,,,2.3563928557142866,,,,,,,,,
1221,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,,2.2024999000000003,,,,27.182971014492757,,,,,,,,
1221,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,,1.8406249750000008,,,,33.26138664384122,,,,,,,,
1221,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,,2.1125000100000006,,,,41.34945668374167,,,,,,,,
1221,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,,1.9787500300000016,,,,45.82881604095182,,,,,,,,
1221,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,,1.8699999500000015,,,,8.154155357262413,,,,,,,,
1221,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_14_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,,2.261000000000002,,,,27.692505905111563,,,,,,,,
1222,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,,2.2024999000000003,,,,,44.23862788963459,,,,,,,
1222,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,,2.3649999875000005,,,,,18.51851201544516,,,,,,,
1222,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,,2.1125000100000006,,,,,30.586975542365224,,,,,,,
1222,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,,2.1249999350000013,,,,,30.37545866299735,,,,,,,
1222,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,,2.5144999900000014,,,,,6.298044347991736,,,,,,,
1222,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,,2.261000000000002,,,,,32.113814142779255,,,,,,,
1223,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,,2.2024999000000003,,,,,,40.42230999012338,,,,,,
1223,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,,2.0862499550000013,,,,,,42.422464904417524,,,,,,
1223,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,,2.1125000100000006,,,,,,40.98466555070166,,,,,,
1223,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,,2.1249999350000013,,,,,,32.635314995563434,,,,,,
1223,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,,2.2725000000000013,,,,,,7.829880198387463,,,,,,
1223,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,,2.261000000000002,,,,,,42.513980772216,,,,,,
1224,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,,2.2765000000000004,,,,,,,44.10134119081488,,,,,
1224,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,,1.8406249750000008,,,,,,,21.276610230874653,,,,,
1224,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,,1.9674999800000006,,,,,,,41.60981315367064,,,,,
1224,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,3,,,,,,,,,,,,,,,,,,,,,,,,1.9787500300000016,,,,,,,43.12527412662951,,,,,
1224,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,4,,,,,,,,,,,,,,,,,,,,,,,,2.2725000000000013,,,,,,,7.780507800335713,,,,,
1224,(swh_max_ma_2_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,5,,,,,,,,,,,,,,,,,,,,,,,,2.103374980000001,,,,,,,44.656455918367364,,,,,
1225,(swh_max_ma_2_swan > t1) OR (swh_max_swan > t2),or,0,,,,,,,,,,,,,,,,,,,,,,,,2.52700006,,,,,,,,2.195,,,,
1225,(swh_max_ma_2_swan > t1) OR (swh_max_swan > t2),or,1,,,,,,,,,,,,,,,,,,,,,,,,2.3649999875000005,,,,,,,,1.95499996,,,,
1225,(swh_max_ma_2_swan > t1) OR (swh_max_swan > t2),or,2,,,,,,,,,,,,,,,,,,,,,,,,2.1887500000000006,,,,,,,,1.96750006,,,,
