fold,rule_type,rule_name,f1_score,anom_swh_p80_deseasonalized_detrended,swh_p80_deseasonalized_detrended,swh_median_deseasonalized_detrended,anom_swh_p75,swh_p80_deseasonalized,anom_swh_p25_deseasonalized_detrended,swh_p25_deseasonalized_detrended,anom_swh_min_deseasonalized_detrended,anom_swh_p75_deseasonalized_rel_change_14,anom_swh_p25,swh_p60,swh_p25_swan,swh_mean_deseasonalized_detrended,anom_swh_p80_waverys,anom_swh_mean_waverys,anom_swh_median_persistence_2,swh_max_deseasonalized,swh_mean_waverys,anom_swh_median_deseasonalized_detrended_persistence_2,anom_swh_p80_abs_change_7,anom_swh_max_swan,anom_swh_median_deseasonalized_detrended,anom_swh_min_waverys,swh_p75_waverys,swh_max_deseasonalized_detrended,anom_swh_max_deseasonalized_detrended,anom_swh_mean_deseasonalized_detrended,swh_p25_deseasonalized,anom_swh_mean_swan,anom_swh_max_waverys,anom_swh_p75_deseasonalized_detrended,swh_p60_deseasonalized_detrended,swh_p75_deseasonalized_detrended,anom_swh_p75_deseasonalized,swh_median_deseasonalized,anom_swh_median_deseasonalized,anom_swh_median,anom_swh_p75_deseasonalized_rel_change_14_lag_1,anom_swh_max_deseasonalized,anom_swh_p80_swan,anom_swh_p80_deseasonalized,anom_swh_p25_deseasonalized,anom_swh_median_abs_change_7,anom_swh_p75_abs_change_14,anom_swh_p75_deseasonalized_detrended_persistence_2,anom_swh_p25_persistence_2,anom_swh_p75_rel_change_14_lag_1,anom_swh_p80_deseasonalized_abs_change_7,anom_swh_p75_deseasonalized_detrended_rel_change_14,swh_median_deseasonalized_detrended_abs_change_7,swh_max_waverys,anom_swe_max,swh_p80_deseasonalized_detrended_persistence_2,anom_swh_p80_deseasonalized_abs_change_14,anom_swh_p80_abs_change_14,anom_swh_p80_deseasonalized_detrended_abs_change_14,swh_iqr_deseasonalized_detrended_rel_change_5_lag_5,swh_p60_deseasonalized_detrended_rolling_mean_3,swh_p60_deseasonalized,swh_min_deseasonalized_detrended,anom_swh_min_swan,anom_swh_p75_abs_change_7,swh_min_waverys,anom_swe_p80,anom_swh_p80_deseasonalized_detrended_persistence_2,swh_cv_deseasonalized_lag_3,anom_swe_mean,swh_median_waverys,anom_swh_mean_persistence_2,anom_swh_p75_deseasonalized_detrended_abs_change_7,anom_swh_mean_deseasonalized_detrended_persistence_2,swh_p75_deseasonalized_detrended_rel_change_5_lag_5,anom_swh_p80_abs_change_3,swh_p80_rel_change_7,swh_sd_deseasonalized_lag_3,clima_swh_mean_persistence_14_lag_1,swh_mean_deseasonalized,clima_swh_mean_rolling_mean_14_lag_1,clima_swh_mean_persistence_5_lag_1,swh_p25_waverys,duration_intensity_p60_waverys,anom_swh_p80_trend_14,anom_swh_mean_rel_change_7_lag_7,anom_swh_p75_persistence_2,anom_swh_p75_trend_7_lag_1,anom_swh_max_abs_change_14,anom_swh_max_deseasonalized_detrended_persistence_2,anom_swh_p75_deseasonalized_trend_7_lag_1,anom_swh_p75_deseasonalized_detrended_rel_change_3_lag_14,anom_swh_p25_persistence_3,anom_swh_min_persistence_3,anom_swh_p80_persistence_2,anom_swh_p75_trend_14,anom_swh_mean_deseasonalized_trend_7_lag_1,swh_p80_waverys,swh_p80_swan,swh_p80_rel_change_14,swh_cv_deseasonalized_detrended_persistence_14,swh_p75_deseasonalized_detrended_persistence_2,swh_median_swan,swh_p75_swan,swh_p80_abs_change_14,swh_iqr_deseasonalized_detrended_rel_change_7_lag_3,anom_swh_p25_deseasonalized_detrended_persistence_3,anom_swh_mean_deseasonalized,anom_swh_p80_deseasonalized_detrended_abs_change_5,anom_swh_max_persistence_2,anom_swh_median_abs_change_14,clima_swh_mean_deseasonalized_detrended_rel_change_14_lag_14,swh_max_deseasonalized_detrended_persistence_2,duration_intensity_p60_swan,swh_median_deseasonalized_persistence_2,anom_swh_min_deseasonalized_rel_change_14_lag_1,swh_median_deseasonalized_detrended_persistence_2,anom_swh_min_deseasonalized,swh_mean_swan,swh_min_swan,anom_swh_p75_deseasonalized_persistence_2,swh_cv_deseasonalized_persistence_14_lag_1,anom_swh_mean_deseasonalized_detrended_rel_change_14,day_of_year,anom_swh_p25_deseasonalized_detrended_persistence_2,swh_p75_deseasonalized,swh_cv_deseasonalized_persistence_5_lag_1,anom_swh_min_deseasonalized_rel_change_7_lag_5,swh_cv_deseasonalized_persistence_7_lag_1,anom_swh_p25_deseasonalized_detrended_abs_change_7,swh_cv_deseasonalized_detrended_rolling_mean_14,anom_swh_p75_deseasonalized_detrended_persistence_14_lag_5,anom_swh_mean_deseasonalized_detrended_rolling_mean_3,anom_swh_p75_deseasonalized_trend_14,swh_p60_deseasonalized_detrended_persistence_3,anom_swh_p75_deseasonalized_detrended_trend_14,anom_cv,swh_p60_deseasonalized_detrended_persistence_2,swh_min_deseasonalized,swh_p60_deseasonalized_persistence_2,swh_iqr_persistence_3,swh_p75_deseasonalized_persistence_2,anom_swh_max_deseasonalized_persistence_2,swh_median_deseasonalized_abs_change_7,swh_max_rel_change_14,swh_cv_deseasonalized_detrended_persistence_5_lag_1,anom_swh_min_abs_change_14,anom_swh_p80_deseasonalized_detrended_abs_change_3,clima_swh_mean_rolling_mean_7_lag_1,anom_swh_p80_rel_change_7_lag_3,swh_mean_deseasonalized_detrended_persistence_3,swh_max_deseasonalized_detrended_persistence_3,swh_min_deseasonalized_detrended_trend_7
1,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_abs_change_7 > t2,0.05454545454545454,,,,,,,,,,,,,,,,,,,,0.2917316268881161,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_abs_change_7 > t2,0.24489795918367346,,,,,,,,,,,,,,,,,,,,0.30234190824469837,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_abs_change_7 > t2,0.07547169811320754,,,,,,,,,,,,,,,,,,,,0.30802648272704003,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_abs_change_7 > t2,0.34782608695652173,,,,,,,,,,,,,,,,,,,,0.2956677522205493,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_abs_change_7 > t2,0.35714285714285715,,,,,,,,,,,,,,,,,,,,0.2850321962684393,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,236.58814688769598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.17391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,137.74728017628698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,238.53963022816393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,245.47160049859048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,238.65764860267916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.37037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,62.44250770005789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.028169014084507043,,,,,,,,,,,,,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,236.58814688769598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,137.74728017628698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,238.53963022816393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.056338028169014086,,,,,,,,,,,,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,245.47160049859048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,238.65764860267916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,0.17475728155339806,,,,,,,,,,,,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,62.44250770005789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_abs_change_7 > t2,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,0.12962033910055945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_abs_change_7 > t2,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,0.1907933318366608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_abs_change_7 > t2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,0.29026971901343607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_abs_change_7 > t2,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,0.305986646314462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_abs_change_7 > t2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,0.2943961927159268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_abs_change_7 > t2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,0.28427377614108007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_abs_change_14 > t2,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,,0.31414217365284763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_abs_change_14 > t2,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,0.30494795261571805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_abs_change_14 > t2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,0.30349650467661293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_abs_change_14 > t2,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,0.3153560047969221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_abs_change_14 > t2,0.5217391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,0.31339826175209257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_abs_change_14 > t2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,0.30109953793386607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,0.06060606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,,,0.17867516683625748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,0.056338028169014086,,,,,,,,,,,,,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,,0.09395059261761064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,0.2465753424657534,,,,,,,,,,,,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,0.1922051075645105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,0.11428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,0.22429514178145266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,0.18794750392779241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,0.22238204830249314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,0.2222222222222222,,,,,,,,,236.351522120503,,,,,,,,,,,,,,,,,,,,,0.3576328125000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,0.13333333333333333,,,,,,,,,139.19357337055672,,,,,,,,,,,,,,,,,,,,,0.35078906249999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,0.5925925925925926,,,,,,,,,238.34909038668908,,,,,,,,,,,,,,,,,,,,,0.35151562499999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,0.36363636363636365,,,,,,,,,121.42356814394651,,,,,,,,,,,,,,,,,,,,,0.37311718749999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,0.11764705882352941,,,,,,,,,238.58512713571918,,,,,,,,,,,,,,,,,,,,,0.3662031250000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,0.29411764705882354,,,,,,,,,62.606483480126464,,,,,,,,,,,,,,,,,,,,,0.16991015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_waverys > t1 AND anom_swh_median_persistence_2 > t2,0.08333333333333333,,,,,,,,,,,,,,,,0.22896169739013372,,,,,,,,,,,,,,0.3576328125000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_waverys > t1 AND anom_swh_median_persistence_2 > t2,0.08333333333333333,,,,,,,,,,,,,,,,0.22622679128226897,,,,,,,,,,,,,,0.35078906249999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_waverys > t1 AND anom_swh_median_persistence_2 > t2,0.32142857142857145,,,,,,,,,,,,,,,,0.21919643461534907,,,,,,,,,,,,,,0.35151562499999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_waverys > t1 AND anom_swh_median_persistence_2 > t2,0.2222222222222222,,,,,,,,,,,,,,,,0.23135463840356388,,,,,,,,,,,,,,0.37311718749999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_waverys > t1 AND anom_swh_median_persistence_2 > t2,0.37037037037037035,,,,,,,,,,,,,,,,0.1436325980971259,,,,,,,,,,,,,,0.3662031250000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_waverys > t1 AND anom_swh_median_persistence_2 > t2,0.5,,,,,,,,,,,,,,,,0.1601888597942887,,,,,,,,,,,,,,0.16991015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_waverys > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,0.07692307692307693,,,,,,,,,,,,,,,,,,,0.18026029049375913,,,,,,,,,,,0.3576328125000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_waverys > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,0.06896551724137931,,,,,,,,,,,,,,,,,,,0.184889821576401,,,,,,,,,,,0.35078906249999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
