rule_name,rule_type,n_folds_successful,f1_mean,precision_mean,recall_mean,accuracy_mean,f1_std,precision_std,recall_std,accuracy_std,f1_min,f1_max,f1_stability,tp_total,fp_total,tn_total,fn_total
anom_swh_max_waverys > t1 AND anom_swh_median_abs_change_7 > t2,and_2,6,0.26013518645097594,0.2492867517377321,0.5776785714285714,0.9484018264840183,0.14328212287216044,0.20896277429547006,0.33317465398299634,0.01753567345792412,0.07142857142857142,0.42424242424242425,1.8155326408056645,21,83,2056,30
anom_swh_max_waverys > t1 AND anom_swh_p75_abs_change_14 > t2,and_2,6,0.24347452176904327,0.20244922341696533,0.5909722222222221,0.9438356164383562,0.1340205326505933,0.16789200263745765,0.3235052878954165,0.01896159613479263,0.08695652173913043,0.4444444444444444,1.8166821178191133,22,94,2045,29
anom_swh_max_waverys > t1 OR anom_swh_p75_abs_change_14 > t2,or_2,6,0.15373919293965574,0.09414595465382058,0.7573412698412699,0.8520547945205479,0.09919911759538001,0.06968950229485368,0.2139155753885209,0.046268124564568865,0.04081632653061224,0.27450980392156865,1.549788414230829,33,306,1833,18
anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.2573560143054085,0.206398965952756,0.7120039682539682,0.9287671232876712,0.16384269842767643,0.17962868549917807,0.24183386682204228,0.02783216460098692,0.07692307692307693,0.46153846153846156,1.5707409975184983,29,134,2005,22
anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,and_2,6,0.3018162393162393,0.4449220465524813,0.6028769841269842,0.9643835616438357,0.19179864963828125,0.3750097542402436,0.3721053085333504,0.013753315504669718,0.125,0.6153846153846154,1.573601619635075,19,46,2093,32
anom_swh_max_deseasonalized > t1 AND anom_swh_median_persistence_2 > t2,and_2,6,0.2496158056502884,0.24746336996336993,0.6022817460317461,0.941095890410959,0.1581927620161828,0.22209212717551927,0.3403888534060034,0.02515480313674089,0.06896551724137931,0.4827586206896552,1.5779118118750686,23,101,2038,28
anom_swh_max_deseasonalized > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.24135828329376716,0.23722336530631316,0.6133928571428572,0.9328767123287672,0.16403519967051272,0.23108875640693166,0.32538868916463765,0.025976879597005065,0.05714285714285714,0.45161290322580644,1.4713720738383693,24,120,2019,27
anom_swh_max_deseasonalized > t1 OR anom_swh_median_deseasonalized_detrended_persistence_2 > t2,or_2,6,0.19393058772966518,0.13750705233463853,0.8143849206349206,0.8557077625570777,0.1623328154575535,0.13769127791280678,0.24064127309483813,0.06410412496716353,0.0392156862745098,0.43902439024390244,1.1946407295550416,34,299,1840,17
anom_swh_max_deseasonalized > t1 AND anom_swh_p80_abs_change_7 > t2,and_2,6,0.2623800787371479,0.3120570787237454,0.6221230158730159,0.9429223744292236,0.16215740652072677,0.30651656665005395,0.3278114953928794,0.024834474229930875,0.05555555555555555,0.5185185185185185,1.6180479591948322,21,95,2044,30
anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,and_2,6,0.3157144999250262,0.2916666666666667,0.5575396825396824,0.9675799086757991,0.2298797424509872,0.2327373340628157,0.4063286670156315,0.016384997111867753,0.0,0.6666666666666666,1.3733838535532814,15,35,2104,36
anom_swh_max_deseasonalized > t1 AND anom_swh_median_abs_change_7 > t2,and_2,6,0.2588833467110041,0.318750246169601,0.6117063492063491,0.9456621004566209,0.1480204438944297,0.3117319078813712,0.33574840814992385,0.02201462634399269,0.07407407407407407,0.48,1.7489583934584652,20,88,2051,31
anom_swh_max_deseasonalized > t1 OR anom_swh_median_abs_change_7 > t2,or_2,6,0.19002252536735295,0.1323966308108211,0.8024801587301588,0.8264840182648401,0.15401769043236901,0.12368628524239311,0.2398685204939587,0.10770527074193396,0.017241379310344827,0.375,1.2337627649859388,33,362,1777,18
anom_swh_max_deseasonalized > t1 AND anom_swh_p75_abs_change_14 > t2,and_2,6,0.25297989585780284,0.31224685276409414,0.56875,0.9456621004566211,0.15308482532136125,0.32341367424222844,0.34322561012320224,0.021809091100258606,0.0625,0.4166666666666667,1.6525363816456662,20,88,2051,31
anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.23796681132620856,0.23429710947405588,0.6689484126984127,0.9210045662100458,0.1619209771281874,0.2318868247875247,0.29505092393268295,0.04267000518620612,0.06779661016949153,0.45161290322580644,1.469638745442315,25,147,1992,26
swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,and_2,6,0.2626556922609554,0.23190354358117515,0.5473214285714286,0.9538812785388128,0.1872699170609498,0.18351289638970916,0.38532530172819884,0.03187594016485839,0.09090909090909091,0.5714285714285714,1.4025439528096646,18,68,2071,33
swh_max_waverys > t1 AND anom_swh_median_persistence_2 > t2,and_2,6,0.26509935808181423,0.22283693730450158,0.6460317460317461,0.9378995433789954,0.170501773629663,0.19601841209485713,0.2933374561656256,0.025149829374332064,0.07407407407407407,0.45714285714285713,1.5548096517046563,27,112,2027,24
swh_max_waverys > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.2406133409796105,0.1926126763458098,0.6460317460317461,0.9278538812785389,0.16264550656053597,0.16963900537433155,0.2933374561656256,0.025739819587145652,0.0625,0.42105263157894735,1.4793637199336698,27,134,2005,24
swh_max_waverys > t1 OR anom_swh_median_deseasonalized_detrended_persistence_2 > t2,or_2,6,0.13484504605595446,0.07745238943155609,0.8360119047619047,0.791324200913242,0.10178023210993647,0.06327433513157847,0.15724372213836532,0.08807129043372429,0.03636363636363636,0.27848101265822783,1.3248517753283329,40,446,1693,11
swh_max_waverys > t1 AND anom_swh_p80_abs_change_7 > t2,and_2,6,0.25594273447931987,0.21461462450592886,0.5992063492063492,0.9374429223744293,0.15219694939721914,0.1652009957208905,0.31673528317343164,0.02763820987146201,0.04878048780487805,0.3902439024390244,1.681643777021849,23,109,2030,28
swh_max_waverys > t1 OR anom_swh_p80_abs_change_7 > t2,or_2,6,0.14233758327206175,0.08253439094894255,0.8796626984126984,0.7575342465753425,0.1078434827935205,0.06762474485598487,0.1430308550324287,0.1264287830864439,0.013071895424836602,0.2857142857142857,1.3198411229305247,40,520,1619,11
swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,and_2,6,0.26491214934611157,0.2176995676995677,0.5235119047619048,0.9529680365296804,0.17086603780035833,0.1487697161161832,0.3879425185201243,0.03825492183005254,0.09523809523809523,0.5,1.5503993792859914,16,68,2071,35
swh_max_waverys > t1 AND anom_swh_median_abs_change_7 > t2,and_2,6,0.2604379080672184,0.22268910379008555,0.5887896825396826,0.9415525114155251,0.15307253787757813,0.1686070883983297,0.321640233807556,0.022167527194080393,0.0625,0.3888888888888889,1.701390793459715,22,99,2040,29
swh_max_waverys > t1 AND anom_swh_p75_abs_change_14 > t2,and_2,6,0.2372005976961394,0.18731580919080917,0.5909722222222221,0.9406392694063928,0.1281413858819981,0.14204886832961852,0.3235052878954165,0.020913042610363235,0.08,0.41379310344827586,1.851070557673003,22,101,2038,29
swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.24135896577080182,0.19609482994576163,0.7015873015873014,0.9191780821917807,0.162277871313207,0.17862359244815879,0.25074341469940375,0.034860255024476705,0.06451612903225806,0.42857142857142855,1.487309862446393,28,154,1985,23
anom_swh_max_abs_change_14 > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,and_2,6,0.2697318007662835,0.2921451914098973,0.5153769841269841,0.9671232876712329,0.20725908354276024,0.2951506150881521,0.4193130951327552,0.013643725586836951,0.0,0.5517241379310345,1.3014170223020034,15,36,2103,36
anom_swh_max_abs_change_14 > t1 AND anom_swh_median_persistence_2 > t2,and_2,6,0.25962241462241464,0.2616314069487444,0.5806547619047618,0.949771689497717,0.13033973151688777,0.22840345449566393,0.3415989957043392,0.02283470290415632,0.09090909090909091,0.4166666666666667,1.9918747700811876,21,80,2059,30
anom_swh_max_abs_change_14 > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.23513635564144653,0.22267514620455797,0.591765873015873,0.9374429223744292,0.13784590985981202,0.2041072650265109,0.33023869963094576,0.02968106778234346,0.06896551724137931,0.38461538461538464,1.705778938973505,22,108,2031,29
anom_swh_max_abs_change_14 > t1 AND anom_swh_p80_abs_change_7 > t2,and_2,6,0.24805037957211873,0.256274589607923,0.5568452380952381,0.9470319634703196,0.13819419687834097,0.22327270997263157,0.3473016632479387,0.01942438059710746,0.07142857142857142,0.4,1.7949276470910047,19,84,2055,32
anom_swh_max_abs_change_14 > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,and_2,6,0.25952380952380955,0.2547979797979798,0.4692460317460318,0.9666666666666667,0.23755653343144176,0.2201310584390605,0.4320037272207006,0.015245945578118945,0.0,0.6666666666666666,1.0924671837389117,11,33,2106,40
anom_swh_max_abs_change_14 > t1 AND anom_swh_median_abs_change_7 > t2,and_2,6,0.2560068871365406,0.28444444444444444,0.5568452380952381,0.949771689497717,0.13810567036158197,0.2643790768882747,0.3473016632479387,0.02062390829339949,0.07142857142857142,0.4,1.853689517430837,19,78,2061,32
"Majority of anom_swh_p80_deseasonalized_detrended, swh_p80_deseasonalized_detrended, swh_median_deseasonalized_detrended",majority_3,6,0.21686601064780256,0.1771440242763772,0.7485119047619048,0.8808219178082192,0.1868049974978805,0.18504549911539886,0.27297848783117346,0.060392163074820364,0.046511627906976744,0.5,1.1609156748313882,32,242,1897,19
"Majority of anom_swh_p75, swh_p80_deseasonalized, anom_swh_p25_deseasonalized_detrended",majority_3,6,0.23994049401820328,0.22784338749880165,0.7135912698412697,0.904109589041096,0.1999120577597116,0.2423065259721095,0.28072539677379027,0.05482191096232661,0.05128205128205128,0.5625,1.200224221004129,29,188,1951,22
"Majority of swh_p25_deseasonalized_detrended, anom_swh_min_deseasonalized_detrended, anom_swh_p75_deseasonalized_rel_change_14",majority_3,6,0.2130976337302309,0.16653936844154235,0.6795634920634921,0.8986301369863013,0.18549887123036485,0.17146477708636018,0.303102267403121,0.04817557181442906,0.04878048780487805,0.5128205128205128,1.1487751032753737,30,201,1938,21
